#[nutdb][v57][base-10.19.18][dlc-10.19.18][m22]
id|rightsId|key|isDemo|name|region
0100a5900472f004|0100a5900472f0040000000000000003|00000000000000000000000000000000|0|Chess Ultra [Chess Ultra: Academy game pack]|US
0100a5900472f003|0100a5900472f0030000000000000003|34e126cf6dca6db3a162b809ba4286b6|0|Chess Ultra [Chess Ultra: Easter Island chess set]|US
0100a5900472f002|0100a5900472f0020000000000000003|00000000000000000000000000000000|0|Chess Ultra [Chess Ultra: Imperial chess set]|US
0100a5900472f005|0100a5900472f0050000000000000003|00000000000000000000000000000000|0|Chess Ultra [Chess Ultra: Isle of Lewis chess set]|US
0100a5900472f006|0100a5900472f0060000000000000003|00000000000000000000000000000000|0|Chess Ultra [Chess Ultra: Pantheon Game Pack]|US
0100a5900472f001|0100a5900472f0010000000000000004|00000000000000000000000000000000|0|Chess Ultra [Chess Ultra: Santa Monica Game Pack]|US
0100e3c00a118000|0100e3c00a1180000000000000000004|657b0c017bdc1e11e3ea12d81064033f|0|Chicken Assassin: Reloaded|US
0100f6c00a016000|0100f6c00a0160000000000000000005|00000000000000000000000000000000|0|Chicken Range|AU
01003cd00be22000|01003cd00be220000000000000000005|00000000000000000000000000000000|0|Chiki-Chiki Boxy Racers|US
01007d000ad8a000|01007d000ad8a0000000000000000005|a1d2b4dec46413a42855b65d12f291e5|0|Child of Light® Ultimate Edition|US
010039a008e76000|010039a008e760000000000000000003|c213b24d83406b4c2f95a236a3dfbb83|0|ChromaGun|US
0100ea500902e000|0100ea500902e0000000000000000003|53dd682c33ddee1a19878663f7c44117|1|ChromaGun|US
0100d8800b87c000|0100d8800b87c0000000000000000005|ae5a96932e321dc762560d742c8fb0e0|0|Cities: Skylines - Nintendo Switch™ Edition|US
0100ae9008744000|0100ae90087440000000000000000004|00000000000000000000000000000000|0|Claws of Furry|US
0100d9500a0f6000|0100d9500a0f60000000000000000004|00000000000000000000000000000000|0|CLOSED NIGHTMARE|JP
0100f9100b04a000|0100f9100b04a0000000000000000004|00000000000000000000000000000000|0|CLOSED NIGHTMARE|US
010085a00821a000|010085a00821a0000000000000000004|72a50d94e061c4f11ea76616f420d3d4|0|ClusterPuck 99|US
010096900a4d2000|010096900a4d20000000000000000004|628b07d96b0301ac09c53c9da04d84ec|0|Clustertruck|US
0100e5000ab8a000|0100e5000ab8a0000000000000000004|00000000000000000000000000000000|0|Code of Princess EX|JP
010034e005c9c000|010034e005c9c0000000000000000004|2575bfc0f818e70a47f7173afa5aecfe|0|Code of Princess EX|US
0100b6900a668000|00000000000000000000000000000000|00000000000000000000000000000000|0|Code：Realize ～彩虹の花束～ for Nintendo Switch|JP
0100178009648000|01001780096480000000000000000003|90dd4eb9233fae4a240363e51ed541a5|0|Coffin Dodgers|US
0100dda00c0bc000|00000000000000000000000000000000|00000000000000000000000000000000|0|Color Zen Kids|US
0100c950088fc000|0100c950088fc0000000000000000004|00000000000000000000000000000000|0|Conga Master Cruisin|JP
01007ef00399c000|01007ef00399c0000000000000000000|3a5871064a9ddd4a87e554d4e2b39a91|0|Conga Master Party!|US
010067c00a776000|010067c00a7760000000000000000005|059ca9a10531cd5d3a3e32f24ba7bce2|0|Cosmic Star Heroine|US
010037f00bb78000|00000000000000000000000000000000|00000000000000000000000000000000|0|Cosmic Star Heroine|US
0100d1b006744000|0100d1b0067440000000000000000004|ebfad72586eb4fdba64789edff4f0034|0|Crash Bandicoot N. Sane Trilogy|US
0100bf7006bca000|0100bf7006bca0000000000000000003|b134aa5e03c7f254bc0a0e844db02884|0|Crawl|US
0100c66007e96000|0100c66007e960000000000000000005|00000000000000000000000000000000|0|Crayola Scoot|US
01005640080b0000|01005640080b00000000000000000003|77e888dca6ba9ea3255ada8cc8072a05|0|Crimsonland|US
01000f0007d92000|00000000000000000000000000000000|00000000000000000000000000000000|0|Croixleur Sigma|JP
0100b1e00aa56000|0100b1e00aa560000000000000000005|777a39b3e0758f3b20dc577f2f8af63f|0|Crossing Souls|US
01005f900902a000|01005f900902a0000000000000000005|00000000000000000000000000000000|0|Crush Your Enemies!|US
0100cea007d08000|0100cea007d080000000000000000003|52ee2b26dbdc6f1517d7e147ae3f0c3b|0|Crypt of the NecroDancer: Nintendo Switch Edition|US
010096500b018000|010096500b0180000000000000000004|d6c1480de01d00e5d74ff1b2b2a6e2c1|0|Cubikolor|US
010021800b6c0000|010021800b6c00000000000000000004|00000000000000000000000000000000|0|Cycle 28|US
010020700b432000|010020700b4320000000000000000004|00000000000000000000000000000000|0|D/Generation : The Original|US
0100eec00a262000|0100eec00a2620000000000000000004|00000000000000000000000000000000|0|D/Generation HD|US
01006aa0084fe000|01006aa0084fe0000000000000000004|00000000000000000000000000000000|0|Damascus Gear Operation Tokyo|US
0100bfc002b4e000|0100bfc002b4e0000000000000000003|2b500620365b6b1ca061511d6ac789a1|0|Dandara|US
01003ed0099b0000|01003ed0099b00000000000000000005|6504de1fc8c9d9161c08602a3acc5fa3|0|Danger Mouse: The Danger Games|US
0100417007f78000|0100417007f780000000000000000004|207ffc68f9c097ec96f4c70c90b56857|0|Danmaku Unlimited 3|US
010088f00820e000|00000000000000000000000000000000|00000000000000000000000000000000|0|DARK SOULS REMASTERED|JP
01004ab00a260000|01004ab00a2600000000000000000005|d3c3bb97c325498bebbb4d595050c0af|0|DARK SOULS™: REMASTERED|US
0100df200ac96000|0100df200ac960000000000000000005|b457a52a077a9ca49ee5729a9e2ebb24|1|Dark Souls™: Remastered - Network Test|US
01001fa0034e2000|01001fa0034e20000000000000000000|944823664a1873d8e6b6058a1065068d|0|Dark Witch Music Episode: Rudymical|US
010047a008760000|010047a0087600000000000000000003|0fe797709b60039b417a40b1cd16d44f|1|Dark Witch Music Episode: Rudymical|US
010018c00954e000|010018c00954e0000000000000000004|00000000000000000000000000000000|0|Darkest Dungeon|JP
01008f1008da6000|01008f1008da60000000000000000003|62c78956a6ba1bb169321b29f4f02fc7|0|Darkest Dungeon|US
01008f1008da7003|00000000000000000000000000000000|00000000000000000000000000000000|0|Darkest Dungeon|US
01008f1008da7004|00000000000000000000000000000000|00000000000000000000000000000000|0|Darkest Dungeon|US
010018c00954f001|010018c00954f0010000000000000004|00000000000000000000000000000000|0|Darkest Dungeon [Darkest Dungeon The Crimson Court]|JP
01008f1008da7001|01008f1008da70010000000000000003|36d46849bd3038d3ce8619b6ef1d9334|0|Darkest Dungeon [Darkest Dungeon®: The Crimson Court]|US
01008f1008da7002|01008f1008da70020000000000000003|1872a36ce239d958192cc80a2031d3db|0|Darkest Dungeon [Darkest Dungeon®: The Shieldbreaker]|US
0100ba500b660000|0100ba500b6600000000000000000004|c8e03625f93bf91f22ac3eb6e120b40f|0|Darts Up|US
0100f0b0081da000|0100f0b0081da0000000000000000005|ec5c48409b82ae69e17f005fae290309|0|Dawn of the Breakers|US
0100d0a009310000|0100d0a0093100000000000000000004|5c4539ed91521b2571f037b52aeee93c|0|de Blob|US
010034e00a114000|010034e00a1140000000000000000004|f175ce5ec97ecb546f41fb1990c073e6|0|de Blob 2|US
01008e900471e000|01008e900471e0000000000000000000|291d40e67c406a0000df134c732e1160|0|De Mambo|US
0100fc000aef0000|0100fc000aef00000000000000000004|00000000000000000000000000000000|0|Dead Cells|KR
0100646009fbe000|0100646009fbe0000000000000000004|450294b50fcd74bcbea5a82412427243|0|Dead Cells|US
01008d800a162000|01008d800a1620000000000000000004|00000000000000000000000000000000|0|Dead Fun Pack: Penguins and Aliens Strike Again|US
0100b410040f2000|0100b410040f20000000000000000003|642d022078902cacd0f3ee38e7d4ab92|0|Dead Synchronicity: Tomorrow Comes Today|US
010081a0095fa000|010081a0095fa0000000000000000004|00000000000000000000000000000000|0|Dear My Abyss|JP
0100d1b00b6fa000|00000000000000000000000000000000|00000000000000000000000000000000|0|Death Mark|US
0100423009358000|01004230093580000000000000000004|840303ec1b33b0ab35e4387eb700b33a|0|Death Road to Canada|US
01007e6007764000|01007e60077640000000000000000003|130c144dbed52d1fe467fae76f9dc63c|1|Death Squared|US
010085900337e000|010085900337e0000000000000000000|50c8a242fcbeab22e3d6090a62002696|0|Death Squared|US
010034f00bfc8000|010034f00bfc80000000000000000005|eaab540d950fc4e89c4dc1995f853c4c|0|Debris Infinity|US
01002cc0062b8000|01002cc0062b80000000000000000003|3e3ada61864e4a0ac2a660b3569e84b3|0|DEEMO|US
0100dd100ae8c000|0100dd100ae8c0000000000000000004|941520a3beadecb862c7d49e1d35fabc|1|DEEMO|US
010071000aafc000|010071000aafc0000000000000000004|34e677d1c9d5f09c6372d57266a19d1e|1|Deep Ones|US
0100faf009562000|0100faf0095620000000000000000003|83ddffc076f5c6d4fe6b1a642a4cf71f|0|Deep Ones|US
010044300a65e000|010044300a65e0000000000000000004|00000000000000000000000000000000|0|Defoliation|US
010039300bdb2000|010039300bdb20000000000000000005|a3afbd1c931eebfc3b00852b925dc597|0|Defunct|US
0100a2b00bd88000|00000000000000000000000000000000|00000000000000000000000000000000|0|Demon's Crystals|US
0100ed700469a000|00000000000000000000000000000000|00000000000000000000000000000000|0|Deru - The Art of Cooperation|US
0100b7f00b4e6000|0100b7f00b4e60000000000000000004|00000000000000000000000000000000|0|Destiny's Princess: A War Story, A Love Story|US
01009c0009842000|01009c00098420000000000000000005|60e2b0482bbcc75202c4575c6e3503c3|0|Detective Gallo|US
0100730007a9c000|0100730007a9c0000000000000000003|5c50f25f1aaa54fe6a1af60895062106|0|Detention|US
01009ea00a320000|01009ea00a3200000000000000000004|09faf79680842ac02431c17244cf62c2|0|Devious Dungeon|US
0100eb900a534000|0100eb900a5340000000000000000004|32e24e50041b8457cb74b4aedbc28cc3|1|Devious Dungeon|US
01001b300b9be000|01001b300b9be0000000000000000000|00000000000000000000000000000000|0|Diablo III: Eternal Collection|US
0100d98005e8c000|0100d98005e8c0000000000000000004|3a51a2bd44994f9c38a8826bd997dfe4|0|Die for Valhalla!|US
0100bb900b5b4000|00000000000000000000000000000000|00000000000000000000000000000000|0|Dies irae Amantes amentes For Nintendo Switch|US
0100401003a0c000|0100401003a0c0000000000000000003|84ede664b8d6e062c0356eeec6c74819|0|Dimension Drive|US
0100510004d2c000|0100510004d2c0000000000000000003|a12e6d7e5cb87ca98e51823272ef4247|0|Disc Jam|US
0100c81004780000|0100c810047800000000000000000004|32c9b4bb03efde2feb1ed4cc6cb72acb|0|Disco Dodgeball - REMIX|US
01008cd00901c000|01008cd00901c0000000000000000004|00000000000000000000000000000000|0|Discovery|US
01005e600ab64000|01005e600ab640000000000000000004|00000000000000000000000000000000|0|Disease -Hidden Object-|US
01004b100af18000|00000000000000000000000000000000|00000000000000000000000000000000|0|Disgaea 1 Complete|US
01005700031ae000|01005700031ae0000000000000000000|95c6062e20ca9e40b586154d7e3d3b1b|0|Disgaea 5 Complete|US
0100e67003a86000|0100e67003a860000000000000000000|4f2ec9bf3fbecef71c16a40651d3e8a7|1|Disgaea 5 Complete|US
01005ee00bc78000|00000000000000000000000000000000|00000000000000000000000000000000|0|Dokuro|US
010007200ac0e000|010007200ac0e0000000000000000004|5b7bde43b47ab585549bf54b215513a2|0|Don't Die, Mr. Robot!|US
0100e470067a8000|0100e470067a80000000000000000003|c7c9c18f1c5bbe590ae549b562bac52a|0|Don't Knock Twice|US
0100751007ada000|0100751007ada0000000000000000004|548dd1392e072e36d59271ad0ec98112|0|Don't Starve: Nintendo Switch Edition|US
0100c1f0051b6000|0100c1f0051b60000000000000000004|9114e42212871da591dfc3b2ef3e01fd|0|Donkey Kong Country: Tropical Freeze|US
0100d76006ef8000|0100d76006ef80000000000000000003|00000000000000000000000000000000|0|DOOM|JP
0100416004c00000|0100416004c000000000000000000003|236b475032e272285be891e8e3cbc47f|0|DOOM|US
010001b005e5c000|010001b005e5c0000000000000000000|c343d9f1a92231257fff2ace508e1e4a|0|Double Dragon 4|US
010040e00b636000|010040e00b6360000000000000000005|00000000000000000000000000000000|0|Doughlings: Arcade|US
01001b80099f6000|00000000000000000000000000000000|00000000000000000000000000000000|0|Dracula's Legacy|US
0100566009238000|01005660092380000000000000000004|00000000000000000000000000000000|0|DragoDino|US
0100a250097f0000|0100a250097f00000000000000000004|f2e5bba4ccaa18e06806bbff6bfa2f19|0|DRAGON BALL FIGHTERZ|US
0100a250097f100d|0100a250097f100d0000000000000004|0bdd24df860cf6f506199274c8c7d3f8|0|DRAGON BALL FIGHTERZ - Android 17|US
0100a250097f1002|0100a250097f10020000000000000004|2aad111a963cf4c90394a8d460c96cc4|0|DRAGON BALL FIGHTERZ - Android 21 Unlock|US
0100a250097f1005|0100a250097f10050000000000000004|0cfe0c74f1902e225bdcea1d0098a4ee|0|DRAGON BALL FIGHTERZ - Anime Music Pack|US
0100a250097f1007|0100a250097f10070000000000000004|6f98db5651e10d83be051fa798d4ee1f|0|DRAGON BALL FIGHTERZ - Bardock|US
0100a250097f1007|00000000000000000000000000000000|00000000000000000000000000000000|0|DRAGON BALL FIGHTERZ - Bardock|US
0100a250097f1008|0100a250097f10080000000000000004|37d0bb409732fefd809573e75c789dc0|0|DRAGON BALL FIGHTERZ - Broly|US
0100a250097f1006|0100a250097f10060000000000000004|940b921e5c9a69df932f454c1e6a1975|0|DRAGON BALL FIGHTERZ - Commentator Voice Pack|US
0100a250097f100e|0100a250097f100e0000000000000004|8429bcd73a6fc6ab82ac043e9055cb78|0|DRAGON BALL FIGHTERZ - Cooler|US
0100a250097f100f|0100a250097f100f0000000000000004|00000000000000000000000000000000|0|DRAGON BALL FIGHTERZ - Exclusive SS Goku Lobby Avatar|US
0100a250097f100b|0100a250097f100b0000000000000004|4d565fb731c939515795f00a23716f85|0|DRAGON BALL FIGHTERZ - Goku|US
0100f6000bc6c000|0100f6000bc6c0000000000000000005|5a021b26263737d866924ba4b6738574|1|DRAGON BALL FIGHTERZ - Open Beta|US
0100a250097f1001|0100a250097f10010000000000000004|6db1f00961e8605a733cd1200b329e99|0|DRAGON BALL FIGHTERZ - SSGSS Goku and SSGSS Vegeta Unlock|US
0100a250097f1003|0100a250097f10030000000000000004|992163f77e8c71b4741802457fdf6f18|0|DRAGON BALL FIGHTERZ - SSGSS Lobby Avatars|US
0100a250097f1004|0100a250097f10040000000000000004|dc79a55f676cf14f63276d2648809fa0|0|DRAGON BALL FIGHTERZ - Stamps: Girls Pack|US
0100a250097f100c|0100a250097f100c0000000000000004|8f2a387c6c051aec3081d978ae3e376c|0|DRAGON BALL FIGHTERZ - Vegeta|US
0100a250097f100a|0100a250097f100a0000000000000004|b5437e1781094b5a24f39bba47a87d2b|0|DRAGON BALL FIGHTERZ - Vegito (SSGSS)|US
0100a250097f1009|0100a250097f10090000000000000004|f32dac26d68a4f24401cb6844ce41864|0|DRAGON BALL FIGHTERZ - Zamasu (Fused)|US
01004db00bc70000|01004db00bc700000000000000000005|cb478e9cc32dfd8fc69f3612459d5dd8|0|DRAGON BALL SUPER BUTODEN|US
010078d000f88000|010078d000f880000000000000000000|8f5973cfecc2209b69ee6cff3198dac2|0|DRAGON BALL Xenoverse 2 for Nintendo Switch|US
010078d000f893e8|00000000000000000000000000000000|00000000000000000000000000000000|0|DRAGON BALL Xenoverse 2 for Nintendo Switch|US
010078d000f893e9|00000000000000000000000000000000|00000000000000000000000000000000|0|DRAGON BALL Xenoverse 2 for Nintendo Switch|US
010078d000f893ea|00000000000000000000000000000000|00000000000000000000000000000000|0|DRAGON BALL Xenoverse 2 for Nintendo Switch|US
010078d000f893eb|00000000000000000000000000000000|00000000000000000000000000000000|0|DRAGON BALL Xenoverse 2 for Nintendo Switch|US
010078d000f893ec|00000000000000000000000000000000|00000000000000000000000000000000|0|DRAGON BALL Xenoverse 2 for Nintendo Switch|US
010078d000f893ed|00000000000000000000000000000000|00000000000000000000000000000000|0|DRAGON BALL Xenoverse 2 for Nintendo Switch|US
010078d000f89408|00000000000000000000000000000000|00000000000000000000000000000000|0|DRAGON BALL Xenoverse 2 for Nintendo Switch|US
010078d000f89409|00000000000000000000000000000000|00000000000000000000000000000000|0|DRAGON BALL Xenoverse 2 for Nintendo Switch|US
010078d000f8940a|00000000000000000000000000000000|00000000000000000000000000000000|0|DRAGON BALL Xenoverse 2 for Nintendo Switch|US
010078d000f8940b|00000000000000000000000000000000|00000000000000000000000000000000|0|DRAGON BALL Xenoverse 2 for Nintendo Switch|US
010078d000f8940c|00000000000000000000000000000000|00000000000000000000000000000000|0|DRAGON BALL Xenoverse 2 for Nintendo Switch|US
010078d000f8940d|00000000000000000000000000000000|00000000000000000000000000000000|0|DRAGON BALL Xenoverse 2 for Nintendo Switch|US
010078d000f89428|00000000000000000000000000000000|00000000000000000000000000000000|0|DRAGON BALL Xenoverse 2 for Nintendo Switch|US
010078d000f89429|00000000000000000000000000000000|00000000000000000000000000000000|0|DRAGON BALL Xenoverse 2 for Nintendo Switch|US
010078d000f8942a|00000000000000000000000000000000|00000000000000000000000000000000|0|DRAGON BALL Xenoverse 2 for Nintendo Switch|US
010078d000f8942b|00000000000000000000000000000000|00000000000000000000000000000000|0|DRAGON BALL Xenoverse 2 for Nintendo Switch|US
010078d000f8942c|00000000000000000000000000000000|00000000000000000000000000000000|0|DRAGON BALL Xenoverse 2 for Nintendo Switch|US
010078d000f8942d|00000000000000000000000000000000|00000000000000000000000000000000|0|DRAGON BALL Xenoverse 2 for Nintendo Switch|US
010078d000f89448|00000000000000000000000000000000|00000000000000000000000000000000|0|DRAGON BALL Xenoverse 2 for Nintendo Switch|US
010078d000f89449|00000000000000000000000000000000|00000000000000000000000000000000|0|DRAGON BALL Xenoverse 2 for Nintendo Switch|US
010078d000f8944a|00000000000000000000000000000000|00000000000000000000000000000000|0|DRAGON BALL Xenoverse 2 for Nintendo Switch|US
010078d000f8944b|00000000000000000000000000000000|00000000000000000000000000000000|0|DRAGON BALL Xenoverse 2 for Nintendo Switch|US
010078d000f8944c|00000000000000000000000000000000|00000000000000000000000000000000|0|DRAGON BALL Xenoverse 2 for Nintendo Switch|US
010078d000f8944d|00000000000000000000000000000000|00000000000000000000000000000000|0|DRAGON BALL Xenoverse 2 for Nintendo Switch|US
010078d000f89468|00000000000000000000000000000000|00000000000000000000000000000000|0|DRAGON BALL Xenoverse 2 for Nintendo Switch|US
010078d000f89469|00000000000000000000000000000000|00000000000000000000000000000000|0|DRAGON BALL Xenoverse 2 for Nintendo Switch|US
010078d000f8946a|00000000000000000000000000000000|00000000000000000000000000000000|0|DRAGON BALL Xenoverse 2 for Nintendo Switch|US
010078d000f8946b|00000000000000000000000000000000|00000000000000000000000000000000|0|DRAGON BALL Xenoverse 2 for Nintendo Switch|US
010078d000f8946d|00000000000000000000000000000000|00000000000000000000000000000000|0|DRAGON BALL Xenoverse 2 for Nintendo Switch|US
010078d000f89001|010078d000f890010000000000000000|4c9b8e5d2cf05c4586278cebfc890858|0|DRAGON BALL Xenoverse 2 for Nintendo Switch [All Main Story Characters - Early Unlock]|US
010078d000f89002|010078d000f890020000000000000003|168290bcf5f545cda47e3aa52820d985|0|DRAGON BALL Xenoverse 2 for Nintendo Switch [DRAGON BALL Super Pack 1]|US
010078d000f89003|010078d000f890030000000000000003|d9b01915e173aadcdffb197d7f29a393|0|DRAGON BALL Xenoverse 2 for Nintendo Switch [DRAGON BALL Super Pack 2]|US
010078d000f89004|010078d000f890040000000000000003|a609a6286942db15013fa1bc693c73d8|0|DRAGON BALL Xenoverse 2 for Nintendo Switch [DRAGON BALL Super Pack 3]|US
010078d000f89005|010078d000f890050000000000000003|62b898b6bdcb5f425e23f2e91a44235b|0|DRAGON BALL Xenoverse 2 for Nintendo Switch [DRAGON BALL Super Pack 4]|US
010078d000f89007|010078d000f890070000000000000003|f26eb8ae9b74ea87b70d52f1c046959e|0|DRAGON BALL Xenoverse 2 for Nintendo Switch [DRAGON BALL XENOVERSE 2 - Anime Music Pack]|US
010078d000f89008|010078d000f890080000000000000003|89e84eacdccd7165daa5be55a765e155|0|DRAGON BALL Xenoverse 2 for Nintendo Switch [DRAGON BALL XENOVERSE 2 - Extra Pack 1]|US
010078d000f89009|010078d000f890090000000000000003|41c5e1f8e3a64d087ce94a10ceb99651|0|DRAGON BALL Xenoverse 2 for Nintendo Switch [DRAGON BALL XENOVERSE 2 - Extra Pack 2]|US
010078d000f8900c|010078d000f8900c0000000000000005|df3c23f1888af11daa9feba2be8e9f28|0|DRAGON BALL Xenoverse 2 for Nintendo Switch [DRAGON BALL XENOVERSE 2 - Extra Pack 3]|US
010078d000f89006|010078d000f890060000000000000003|e62bdacb1c56bf199bf72a7459ebe8a3|0|DRAGON BALL Xenoverse 2 for Nintendo Switch [Legend Patrol Pack]|US
010099b00a2dc000|010099b00a2dc0000000000000000004|dfa12f78f4b31c835ee861a4ed2c51a1|0|Dragon Blaze for Nintendo Switch|US
010008900705c000|010008900705c0000000000000000003|6ae66a29e781768a5b4039507e3a1853|0|Dragon Quest Builders|US
0100c360070f6000|0100c360070f60000000000000000003|d6711eb412ceeff171be20617b0c0763|1|Dragon Quest Builders|US
010008900705d010|010008900705d0100000000000000003|00000000000000000000000000000000|0|Dragon Quest Builders [Dragon Quest Builders DLC Pack]|US
010008900705d011|010008900705d0110000000000000003|00000000000000000000000000000000|0|Dragon Quest Builders [Dragon Quest Builders DLC Pack]|US
010008900705d012|010008900705d0120000000000000003|00000000000000000000000000000000|0|Dragon Quest Builders [Dragon Quest Builders DLC Pack]|US
0100356009860000|01003560098600000000000000000003|00000000000000000000000000000000|0|Dragon Sinker|US
0100356009861003|01003560098610030000000000000003|00000000000000000000000000000000|0|Dragon Sinker [Boost Scroll]|US
0100356009861005|01003560098610050000000000000003|00000000000000000000000000000000|0|Dragon Sinker [Encounter Scroll]|US
0100356009861001|01003560098610010000000000000003|00000000000000000000000000000000|0|Dragon Sinker [Experience Scroll]|US
0100356009861004|01003560098610040000000000000003|00000000000000000000000000000000|0|Dragon Sinker [Full Recovery Scroll]|US
0100356009861002|01003560098610020000000000000003|00000000000000000000000000000000|0|Dragon Sinker [Job Points Scroll]|US
0100da0006f50000|0100da0006f500000000000000000003|8a5f6d0386584e2de4c06dfd1f9a4591|0|DragonFangZ - The Rose & Dungeon of Time|US
0100da0006f51001|0100da0006f510010000000000000005|00000000000000000000000000000000|0|DragonFangZ - The Rose & Dungeon of Time [Extra Dungeon "The Cave of Fangs"]|US
010043e009a2e000|010043e009a2e0000000000000000003|cf577ab8a42679995110eb47226407da|0|Draw a Stickman: EPIC 2|GB
010030d004f34000|010030d004f340000000000000000003|00000000000000000000000000000000|0|Draw a Stickman: EPIC 2|US
010087600ad4a000|00000000000000000000000000000000|00000000000000000000000000000000|0|Draw a Stickman: EPIC 2|US
0100f7800a434000|0100f7800a4340000000000000000004|71ec1abd3d753865ab86f0723ce545a5|0|Drawful 2|US
01000aa0093dc000|01000aa0093dc0000000000000000004|e41c162a1efb61f63ffe5e55a6ad277a|0|Dream Alone|US
010018e00ba22000|00000000000000000000000000000000|00000000000000000000000000000000|0|Drift Legends|US
010058c00a916000|010058c00a9160000000000000000004|8d2e4912bfb055807f1a53811726529d|0|Drone Fight|US
0100ac000abe0000|0100ac000abe00000000000000000004|00000000000000000000000000000000|0|DUNGEON RUSHERS|JP
01002cb006afa000|01002cb006afa0000000000000000003|1f1867437b9f190848328bbbf88c462a|0|Dungeon Rushers|US
010016700bcd4000|00000000000000000000000000000000|00000000000000000000000000000000|0|Dungeon Village|US
0100b6e00a420000|0100b6e00a4200000000000000000005|8453d889a2d2661c9f2ff5d86656bd46|0|Dust: An Elysian Tail|US
0100c00005e38000|0100c00005e380000000000000000003|00000000000000000000000000000000|0|Dustoff Heli Rescue 2|US
0100ad5007430000|0100ad50074300000000000000000003|00000000000000000000000000000000|0|Earth Atlantis|JP
0100e07006c84000|0100e07006c840000000000000000003|d0bf43dd1d623a3b318e7e59d630eebe|0|Earth Atlantis|US
01009b7006c88000|01009b7006c880000000000000000003|2f78cbaf44be4fde2c123df7f8494a2f|0|EARTH WARS|US
01005bc00922a000|01005bc00922a0000000000000000004|00000000000000000000000000000000|0|Earthlock|JP
01006e50042ea000|01006e50042ea0000000000000000004|0c939278674bc20c406f7aec6de7ca8c|0|EARTHLOCK|US
010067300affa000|010067300affa0000000000000000005|938184669874e3147a167d8f475c87e5|1|EARTHLOCK|US
0100dce00b756000|0100dce00b7560000000000000000005|00000000000000000000000000000000|0|Earthworms|US
0100e3500bd84000|0100e3500bd840000000000000000005|e0b2ccaffbfc6c8b2d421b9e93d4bafa|1|Earthworms|US
0100a9b009678000|0100a9b0096780000000000000000004|00000000000000000000000000000000|0|EAT BEAT DEADSPIKE-san|US
0100bea0096ce000|0100bea0096ce0000000000000000004|dde0949aac8fe02109086708560d90e6|1|EAT BEAT DEADSPIKE-san|US
01006f900a298000|01006f900a2980000000000000000005|00000000000000000000000000000000|0|Eekeemoo - Splinters of the Dark Shard|US
0100a6700af10000|0100a6700af100000000000000000005|d1776f22647c3d55cc66c79286cf7f43|0|Element|US
0100128003a24000|0100128003a240000000000000000003|44745aad13b770ac874ce342978e3ddc|0|Elliot Quest|US
0100322004844000|01003220048440000000000000000003|1ad9b12f810864606200d2ae3e6de5a5|0|Embers of Mirrim|US
01008af0080b8000|01008af0080b80000000000000000003|c3b630ed70410480b7662a9736de8296|1|Embers of Mirrim|US
01007a4008486000|01007a40084860000000000000000004|d2795bebe3b56f7c48ccbed7782004e7|0|Enchanting Mahjong Match|US
0100c920092b0000|0100c920092b00000000000000000003|fd7388f9db9045fcb92a79c795a77e25|0|Energy Balance|US
0100bfe00865e000|0100bfe00865e0000000000000000003|fd221691ab4de0e829b86e8c3a9dfad0|0|Energy Cycle|US
0100a8e0090b0000|0100a8e0090b00000000000000000003|a08dc928d17dc8990be45a4e7ecd1b8d|0|Energy Invasion|US
0100c6200a0aa000|0100c6200a0aa0000000000000000005|86172e5afbd65b47a2cb62f50aaa25c8|0|Enigmatis 2: The Mists of Ravenwood|US
01009d60076f6000|01009d60076f60000000000000000003|df9a453496c9f91d856aeb4e2a0efe83|0|Enter the Gungeon|US
0100262009626000|01002620096260000000000000000004|3497e7f4b96e30f28003d30ada21bde3|0|Epic Loon|US
010079100a2f4000|010079100a2f40000000000000000004|00000000000000000000000000000000|0|Escape Game : Aloha|US
010087f005dfe000|010087f005dfe0000000000000000003|00000000000000000000000000000000|0|ESCAPE TRICK: 35 Fateful Enigmas|US
010007100a16a000|010007100a16a0000000000000000004|00000000000000000000000000000000|0|Eternal Edge|US
0100cb900b498000|00000000000000000000000000000000|00000000000000000000000000000000|0|Eternum Ex|US
01004b000c214000|00000000000000000000000000000000|00000000000000000000000000000000|0|EVE burst error R|US
0100fa800a1f4000|00000000000000000000000000000000|00000000000000000000000000000000|0|EXORDER|US
010031a00bc9e000|010031a00bc9e0000000000000000005|21b2900837d23cab02bdb9c0313716c1|0|EXTREME POKER|US
01008a6009758000|01008a60097580000000000000000004|83e7e17946bd964b23524fe629fa064c|0|Fairune Collection|US
010072e00b36a000|00000000000000000000000000000000|00000000000000000000000000000000|0|Fairy Tale Puzzles～Magic Objects～|US
01005a600be60000|01005a600be600000000000000000005|4cf64e2060f48c1ec189b7188cee5c79|0|Fall of Light: Darkest Edition|US
01008ee00aa5a000|01008ee00aa5a0000000000000000004|00000000000000000000000000000000|0|Fallen Legion -栄光への系譜-|JP
0100a260094ee000|0100a260094ee0000000000000000004|9815bb8ba42da5aa548cbdd388fa6334|0|Fallen Legion: Rise to Glory|US
010043500a17a000|010043500a17a0000000000000000004|68871ebfa6bf3e1a8683fbabc4aef28b|0|Fallout Shelter|US
0100767008502000|01007670085020000000000000000004|044717e8b09e92d39dfe9dc1bf78500c|0|FANTASY HERO ~unsigned legacy~|US
